frame,x1,y1,w,h,score,ms
1840,10.33,262.84,247.72,80.08,0.8805,28.6
1841,3.69,252.27,248.81,79.1,0.8423,29.0
1842,5.22,256.56,248.55,78.15,0.6434,28.1
1843,13.9,259.26,247.41,76.77,0.7794,29.1
1844,4.97,261.32,245.28,76.03,0.8252,27.4
1845,21.95,263.07,239.0,76.92,0.871,29.1
1846,11.51,253.53,242.77,76.07,0.8531,27.8
1847,23.35,255.35,239.81,74.85,0.922,29.2
1848,26.62,256.48,236.19,76.27,0.9003,28.0
1849,28.41,255.27,233.74,75.49,0.8208,28.7
1850,29.6,255.09,232.16,74.4,0.7601,28.1
1851,28.6,254.49,231.38,73.22,0.7618,28.6
1852,27.51,255.81,228.39,73.32,0.8808,29.0
1853,29.57,257.71,224.44,72.55,0.902,28.2
1854,32.0,259.73,220.99,71.56,0.6732,29.3
1855,31.93,250.97,224.35,69.8,0.5581,28.0
1856,33.08,253.93,225.13,68.28,0.7006,29.4
1857,25.81,258.41,221.77,67.74,0.6746,28.3
1858,28.39,247.88,220.35,67.86,0.7054,28.8
1859,30.05,252.21,221.09,67.26,0.7934,28.1
1860,36.61,254.32,219.06,67.93,0.77,28.2
1861,34.42,245.34,220.87,68.27,0.7252,28.4
1862,34.76,246.02,221.05,68.15,0.7631,28.5
1863,38.79,246.17,221.67,67.36,0.7787,28.8
1864,34.81,247.27,220.88,66.14,0.8602,28.2
1865,34.41,249.88,220.12,66.2,0.7131,28.6
1866,40.45,253.8,217.14,65.67,0.7107,27.7
1867,31.01,255.74,216.88,65.18,0.4571,29.1
1868,25.52,246.6,219.56,65.12,0.5359,28.1
1869,41.54,249.1,218.64,64.75,0.4965,29.0
1870,39.56,251.85,218.22,64.85,0.7862,27.2
1871,41.16,250.43,215.7,65.58,0.8055,28.5
1872,41.19,249.81,214.95,65.29,0.834,27.7
1873,39.73,251.77,215.81,66.3,0.7813,28.8
1874,41.23,252.7,214.91,68.18,0.7705,28.3
1875,41.03,256.67,215.84,69.1,0.8002,28.5
1876,37.39,258.9,216.55,69.07,0.6907,28.5
1877,38.95,261.78,219.74,67.87,0.7274,27.8
1878,38.77,265.48,217.67,68.4,0.8646,28.9
1879,33.59,270.01,213.72,67.12,0.8216,27.6
1880,34.26,273.86,214.61,66.41,0.4548,29.0
1881,25.1,276.85,212.56,65.72,0.6322,27.9
1882,41.2,264.55,212.85,65.66,0.8004,28.7
1883,33.35,266.87,214.82,65.98,0.7311,27.4
1884,37.72,267.02,217.56,65.56,0.8863,28.4
1885,38.23,268.3,216.79,65.88,0.7808,27.7
1886,35.56,267.88,214.69,66.22,0.8288,28.3
1887,39.97,267.19,215.29,64.88,0.7545,27.9
1888,36.15,268.45,215.49,65.25,0.8056,28.3
1889,31.03,269.15,213.6,65.49,0.8124,28.2
1890,37.48,265.73,213.71,65.73,0.6828,28.1
1891,28.07,266.39,213.34,65.15,0.7286,28.3
1892,34.31,263.0,213.84,65.54,0.7093,28.3
1893,40.97,263.24,215.75,64.51,0.7553,28.6
1894,27.95,267.98,217.1,63.28,0.6861,27.8
1895,28.83,270.67,215.35,63.71,0.7105,29.4
1896,38.1,261.18,215.8,64.24,0.7745,27.9
1897,28.01,264.74,216.74,64.19,0.7856,28.7
1898,36.5,262.13,216.47,65.28,0.6458,27.8
1899,30.49,261.94,216.28,64.94,0.6504,28.7
1900,40.52,259.8,215.64,64.72,0.7019,27.9
1901,38.4,260.09,216.76,64.92,0.704,28.3
1902,35.04,260.57,216.39,65.47,0.7128,27.9
1903,33.61,261.04,217.88,65.25,0.7501,28.2
1904,42.32,262.97,218.2,65.05,0.6528,27.9
1905,33.21,266.83,215.63,64.45,0.7727,28.4
1906,36.28,266.45,216.62,64.58,0.7136,28.5
1907,51.1,263.49,214.35,64.98,0.7953,28.4
1908,47.52,260.81,212.48,64.83,0.7917,28.7
1909,44.41,259.24,214.36,65.48,0.7502,28.0
1910,49.15,257.12,213.26,66.9,0.7995,28.6
1911,44.45,255.6,216.11,67.28,0.8415,27.5
1912,44.78,253.96,216.83,68.89,0.7443,28.2
1913,44.33,254.13,217.35,69.18,0.779,27.4
1914,37.94,254.64,217.76,68.64,0.7129,28.9
1915,41.43,256.42,216.37,67.5,0.768,27.8
1916,45.56,255.67,215.94,66.52,0.7772,28.6
1917,50.29,252.93,215.45,65.61,0.6905,28.0
1918,46.11,255.89,214.96,65.97,0.5514,29.0
1919,50.92,253.64,213.43,65.97,0.7882,28.7
1920,46.4,254.43,212.6,66.32,0.7758,28.2
1921,54.15,251.01,211.43,65.78,0.7114,28.5
1922,52.04,254.61,209.86,66.63,0.6438,27.9
1923,52.85,254.2,208.58,68.07,0.6923,28.6
1924,54.9,253.02,207.96,68.99,0.6025,27.5
1925,56.71,254.95,206.85,69.14,0.5189,28.3
1926,56.3,255.12,207.36,68.79,0.5616,27.4
1927,54.1,256.31,207.0,68.44,0.6606,28.7
1928,45.8,261.46,207.03,67.86,0.774,27.3
1929,51.55,262.33,207.05,66.47,0.4998,28.8
1930,47.29,258.84,206.77,66.26,0.709,27.4
1931,45.97,261.25,206.34,67.2,0.4748,28.5
1932,52.23,257.7,206.79,66.71,0.5513,27.4
1933,46.32,258.6,207.75,67.03,0.5145,28.1
1934,54.31,259.75,208.8,66.78,0.7017,27.0
1935,48.81,261.92,209.93,66.87,0.6126,28.5
1936,54.24,265.47,210.18,66.72,0.5221,27.7
1937,42.83,270.75,210.51,66.82,0.7635,28.6
1938,55.1,259.7,211.05,67.84,0.6036,28.0
1939,57.57,263.99,213.42,66.94,0.6403,28.3
1940,61.65,262.98,215.47,67.5,0.6556,28.0
1941,57.24,267.9,216.76,67.34,0.5199,28.2
1942,69.01,268.94,217.7,68.04,0.5633,28.4
1943,63.14,273.89,219.53,68.23,0.574,28.4
1944,67.76,272.67,220.38,67.06,0.5594,28.7
1945,67.73,274.43,220.81,66.23,0.792,27.8
1946,69.6,276.19,220.38,65.58,0.6436,28.4
1947,53.98,267.54,221.59,65.35,0.6283,27.3
1948,75.23,267.66,221.48,66.14,0.6163,28.3
1949,71.67,269.98,221.16,66.34,0.6898,27.3
1950,76.77,266.72,221.38,66.03,0.7942,29.2
1951,70.54,269.1,220.21,66.96,0.7299,27.6
1952,70.04,257.35,219.09,67.03,0.4417,28.5
1953,76.32,259.83,220.31,66.1,0.7111,27.5
1954,74.9,261.39,220.21,67.13,0.7157,28.9
1955,80.33,262.39,219.76,67.36,0.6436,28.5
1956,75.48,264.54,219.97,67.66,0.7353,28.5
1957,81.89,263.9,220.08,67.52,0.6884,28.2
1958,80.57,266.51,218.21,68.48,0.6184,28.1
1959,80.43,263.69,216.94,69.01,0.779,28.9
1960,80.26,263.28,215.69,69.06,0.6904,27.9
1961,87.72,262.61,216.24,68.52,0.6807,29.2
1962,86.78,263.02,214.35,70.08,0.7843,27.9
1963,84.53,264.54,213.68,70.09,0.6773,28.7
1964,95.05,262.32,214.42,68.74,0.6086,27.4
1965,84.49,263.71,215.14,68.36,0.6834,29.2
1966,85.24,264.52,214.96,68.95,0.6267,28.1
1967,86.19,265.43,213.31,68.92,0.5158,28.9
1968,87.59,266.3,212.09,68.91,0.6769,28.2
1969,86.18,268.17,212.09,68.15,0.7664,28.3
1970,80.9,267.61,212.63,66.91,0.5834,28.0
1971,74.94,266.95,210.77,66.37,0.8015,28.8
1972,81.24,267.19,210.07,65.29,0.7326,29.0
1973,72.1,268.66,209.51,65.21,0.5607,28.1
1974,81.52,267.78,208.87,65.27,0.7904,28.9
1975,81.7,264.97,209.4,64.46,0.7593,27.8
1976,88.77,263.33,208.81,65.1,0.8796,29.2
1977,81.11,266.8,208.1,65.6,0.644,27.8
1978,83.22,263.91,208.13,65.04,0.9123,28.5
1979,89.51,261.94,207.49,65.38,0.8088,27.3
1980,91.56,264.36,206.45,65.76,0.5404,28.6
1981,92.36,262.73,203.97,66.17,0.7213,27.6
1982,88.32,266.35,203.59,66.23,0.8391,28.2
1983,77.41,266.4,205.17,65.31,0.8804,27.2
1984,87.39,265.43,204.82,65.28,0.8622,28.8
1985,79.0,257.3,206.02,65.1,0.8304,28.0
1986,84.98,260.43,207.46,65.23,0.6746,28.8
1987,86.94,262.33,206.12,67.07,0.7304,27.6
1988,83.44,264.51,207.51,66.9,0.7644,28.0
1989,88.31,264.38,207.43,65.44,0.8394,27.6
1990,84.32,262.98,208.35,65.81,0.7582,28.5
1991,85.67,260.19,207.6,66.84,0.7883,28.3
1992,80.35,245.43,209.52,67.91,0.7852,28.5
1993,84.7,242.74,210.87,67.46,0.9048,28.1
1994,80.62,244.78,210.86,66.52,0.8785,27.9
1995,77.23,235.22,211.68,67.08,0.5273,28.9
1996,80.48,234.5,212.19,66.19,0.8676,27.6
1997,84.35,232.6,211.07,68.65,0.8385,28.3
1998,86.7,233.74,210.94,68.86,0.5934,27.1
1999,78.3,224.56,211.36,68.55,0.7527,28.1
2000,81.39,225.43,212.39,67.98,0.8607,27.5
2001,80.59,228.66,211.7,68.06,0.8321,28.6
2002,89.55,229.06,211.97,69.15,0.8483,27.7
2003,88.16,230.79,212.53,69.4,0.7575,28.3
2004,83.42,234.1,213.5,68.32,0.6763,27.7
2005,78.44,235.49,213.17,68.04,0.7572,28.1
2006,84.13,234.44,212.88,68.26,0.7537,28.6
2007,85.57,234.49,212.24,68.72,0.5468,28.2
2008,84.07,235.57,212.8,68.83,0.6048,28.6
2009,84.7,236.4,212.72,68.99,0.5906,27.5
2010,86.46,239.42,212.95,68.86,0.5902,28.8
2011,84.07,237.74,213.86,67.77,0.7458,27.7
2012,81.98,239.0,215.78,68.2,0.8643,28.6
2013,76.43,242.13,217.27,67.51,0.741,27.1
2014,73.04,240.37,219.32,67.92,0.8401,28.6
2015,74.29,243.99,221.21,68.56,0.7059,27.6
2016,73.43,247.27,222.29,69.23,0.5642,28.5
2017,62.36,248.06,221.61,70.6,0.8118,27.8
2018,72.75,260.79,219.98,70.61,0.8032,28.5
2019,63.56,274.14,219.07,70.91,0.6702,28.1
2020,55.39,280.05,218.95,71.75,0.3503,28.2
2021,68.76,285.22,219.59,72.09,0.4703,29.2
2022,50.4,299.55,220.74,71.49,0.6005,27.9
2023,47.34,302.98,221.28,73.32,0.7529,29.3
2024,54.12,304.69,224.39,73.77,0.7662,27.1
2025,52.85,308.69,224.36,75.67,0.7364,28.4
2026,49.96,312.86,225.51,75.94,0.7421,27.5
2027,45.77,316.09,228.61,75.5,0.75,28.8
2028,50.79,316.49,232.55,75.02,0.6957,28.1
2029,35.55,321.1,236.25,74.78,0.7854,28.6
2030,24.81,327.14,239.78,73.96,0.7028,28.2
2031,13.09,330.21,239.51,73.66,0.5982,28.5
2032,23.14,321.76,243.61,74.77,0.8524,29.5
2033,16.65,325.62,242.65,74.71,0.9278,27.7
2034,32.61,314.83,244.36,75.75,0.8505,28.9
2035,21.5,315.0,246.52,75.06,0.9386,27.5
2036,7.17,318.62,248.14,75.48,0.9212,29.0
2037,22.26,321.41,245.12,77.51,0.8692,27.7
2038,8.76,325.27,246.78,77.78,0.7947,29.1
2039,23.71,312.29,250.7,78.4,0.8885,27.8
2040,21.65,307.95,248.65,80.34,0.8944,28.4
2041,21.09,293.34,253.13,82.18,0.9049,28.3
2042,21.74,296.89,254.64,81.47,0.6604,28.8
2043,18.13,298.09,252.53,83.03,0.8756,28.9
2044,3.8,302.42,256.12,83.08,0.8617,27.7
2045,11.49,305.36,261.85,82.45,0.9032,28.8
2046,11.02,308.94,262.65,84.88,0.9282,27.5
2047,1.52,315.53,266.24,85.69,0.8852,28.8
2048,-30.25,332.09,268.04,84.82,0.4576,28.4
2049,-0.39,313.94,274.82,83.46,0.7861,29.2
2050,-4.54,316.47,275.49,84.7,0.7025,28.7
2051,-7.08,313.52,273.9,86.64,0.8771,28.2
2052,-17.58,315.61,272.49,88.6,0.9003,29.7
2053,-3.73,298.1,276.7,87.8,0.9166,28.9
2054,0.83,295.45,274.5,88.01,0.8356,29.1
2055,-4.22,291.8,268.7,89.52,0.8657,27.7
2056,-16.12,279.34,270.84,87.96,0.7073,29.0
2057,-8.74,279.53,267.91,87.63,0.8359,28.6
2058,-17.08,267.67,266.07,86.65,0.8445,28.6
2059,-19.25,272.08,259.82,86.27,0.9056,29.2
2060,-27.7,274.0,254.26,87.56,0.5845,28.2
2061,-34.99,282.23,250.63,87.17,0.701,29.2
2062,-7.86,281.69,245.49,90.37,0.6521,28.1
2063,-13.03,265.53,242.28,87.24,0.864,28.7
2064,-20.17,269.13,240.21,86.69,0.7699,28.3
2065,-22.46,271.1,239.02,85.52,0.7426,28.8
2066,-33.05,275.81,237.26,84.85,0.3892,28.6
2067,-31.76,277.97,237.61,83.89,0.313,28.1
2068,-30.18,280.15,237.9,83.14,0.3483,29.0
2069,-26.8,266.47,238.02,82.3,0.3872,28.0
2070,-42.19,272.04,235.63,82.13,0.4345,29.2
2071,-30.28,274.8,231.87,80.49,0.791,28.1
2072,-22.12,275.63,226.27,78.7,0.8777,28.6
2073,-21.62,272.75,220.45,76.57,0.9345,27.5
2074,-25.77,268.41,214.7,74.27,0.9667,29.1
2075,-27.06,268.24,209.21,72.73,0.9357,28.2
2076,-19.78,272.37,207.53,71.14,0.9224,28.3
2077,-24.59,273.03,204.18,69.57,0.9598,28.5
2078,-23.48,271.69,199.7,69.02,0.9608,28.5
2079,-24.06,275.36,194.6,68.95,0.9109,28.6
2080,-23.21,273.88,191.51,68.94,0.9531,27.6
2081,-20.9,274.0,188.19,68.24,0.9744,29.0
2082,-15.72,276.81,182.61,66.66,0.9528,27.7
2083,-19.65,279.46,181.28,65.25,0.9419,29.1
2084,-19.93,282.15,180.01,64.93,0.9279,28.1
2085,-22.72,285.83,180.06,64.07,0.9334,29.0
2086,-12.53,288.18,182.46,61.6,0.879,28.4
2087,-18.99,301.53,183.51,60.76,0.7115,29.0
2088,-17.58,304.35,186.37,58.94,0.8976,28.7
2089,-11.11,307.36,185.14,57.66,0.9125,28.2
2090,-16.95,320.45,184.91,58.24,0.6992,29.2
2091,-15.16,319.81,184.07,58.33,0.8574,28.0
2092,-21.34,323.79,183.6,58.92,0.8524,28.7
2093,-14.88,324.1,184.55,58.15,0.9073,27.8
2094,-14.5,327.63,182.3,58.47,0.9147,29.5
2095,-20.32,328.07,184.11,59.15,0.8024,28.6
2096,-19.53,330.29,187.61,58.81,0.8921,28.8
2097,-18.86,331.8,191.58,58.02,0.7361,28.2
2098,-15.37,331.16,196.49,58.3,0.8344,28.0
2099,-14.96,330.04,196.57,60.0,0.931,28.7
2100,-16.94,328.99,202.04,59.84,0.8059,28.3
2101,-11.89,327.1,205.79,61.8,0.857,29.3
2102,-3.93,325.52,209.62,62.43,0.8876,27.7
2103,-11.46,325.82,211.48,63.83,0.9114,28.7
2104,-4.48,323.83,214.3,65.69,0.8764,27.5
2105,-14.34,324.43,218.55,66.57,0.794,29.1
2106,-7.46,324.1,219.27,69.2,0.9232,28.2
2107,-5.09,314.7,220.26,69.59,0.8959,28.4
2108,-12.05,320.19,222.9,69.95,0.9589,28.3
2109,-16.45,321.91,230.57,68.28,0.9568,28.5
2110,-11.08,326.82,235.81,68.18,0.9416,29.3
2111,-15.97,329.14,236.77,70.52,0.846,28.0
2112,-7.4,333.05,237.21,72.31,0.9118,29.2
2113,-11.98,337.32,234.71,74.13,0.9418,27.9
2114,-3.01,340.18,236.86,74.41,0.8715,28.8
2115,-5.44,343.98,235.82,77.07,0.867,27.6
2116,8.15,343.44,235.91,77.21,0.8924,29.4
2117,1.01,346.77,238.83,77.49,0.9191,28.5
2118,-1.93,349.33,241.3,77.85,0.9328,29.0
2119,-7.45,352.04,243.14,77.71,0.8276,29.0
2120,-10.68,342.83,244.79,76.92,0.9396,28.6
2121,-2.07,347.25,244.61,77.46,0.9245,30.0
2122,-8.06,355.39,240.02,79.39,0.8092,28.0
2123,5.27,357.94,241.56,80.31,0.8589,28.7
2124,-2.96,363.24,244.47,81.23,0.88,27.8
2125,6.33,350.24,249.39,80.42,0.9674,29.6
2126,9.7,355.12,250.18,80.88,0.89,28.4
2127,7.29,360.6,250.96,80.35,0.9349,28.8
2128,10.07,362.85,248.64,81.94,0.9485,29.0
2129,9.47,364.26,245.66,82.32,0.9493,28.7
2130,13.78,366.09,247.09,83.73,0.9254,29.8
2131,14.41,369.22,246.33,83.7,0.9161,27.9
2132,23.7,370.72,246.46,83.97,0.8656,28.8
2133,19.64,370.97,246.8,82.81,0.9453,27.7
2134,21.18,372.59,248.06,84.2,0.8929,29.5
2135,20.12,372.23,249.61,85.08,0.9041,28.7
2136,23.4,362.17,251.57,83.23,0.8441,29.0
2137,14.66,365.45,254.39,81.23,0.8853,28.5
2138,17.58,365.44,253.49,82.4,0.9106,29.1
2139,23.76,367.11,251.51,84.05,0.9447,29.3
2140,30.57,348.65,250.14,84.72,0.9365,28.3
2141,35.15,349.97,248.48,87.01,0.7348,29.0
2142,26.29,337.7,250.2,85.91,0.418,27.6
2143,19.73,344.92,250.43,84.73,0.3936,29.3
2144,44.12,334.49,252.75,84.07,0.3853,28.4
2145,44.64,336.48,254.12,84.0,0.6193,28.9
2146,41.65,335.21,254.45,84.66,0.4675,28.9
2147,31.37,319.97,257.43,83.23,0.3835,28.5
2148,34.86,322.31,261.34,82.66,0.2579,28.9
2149,35.54,329.97,262.21,82.4,0.3031,27.8
2150,35.4,319.4,265.17,81.38,0.3145,29.1
2151,39.33,318.91,265.02,81.26,0.507,27.5
2152,45.08,319.43,259.33,82.2,0.7174,28.9
2153,27.43,318.05,259.84,82.28,0.5772,28.3
2154,38.33,318.17,261.29,81.45,0.3235,29.1
2155,32.04,316.51,259.22,81.13,0.5168,28.9
2156,34.18,316.49,256.52,81.49,0.5112,28.6
2157,31.84,303.54,256.73,80.88,0.3725,29.4
2158,7.15,311.43,255.22,80.2,0.6822,28.2
2159,19.15,298.15,257.1,79.91,0.7496,29.3
2160,22.04,302.49,256.41,79.77,0.7495,27.9
2161,36.31,301.11,251.11,81.68,0.8956,29.2
2162,28.4,302.38,248.85,81.49,0.8454,28.1
2163,34.78,301.94,244.78,83.86,0.8998,28.7
2164,28.66,304.62,244.77,83.25,0.8232,29.1
2165,40.66,305.17,246.15,80.99,0.7962,28.2
2166,27.05,309.57,246.75,80.98,0.714,28.7
2167,31.54,312.92,248.55,79.63,0.6849,27.8
2168,25.5,317.82,243.6,78.79,0.8295,28.9
2169,25.34,323.42,244.99,77.68,0.6094,27.2
2170,42.19,321.42,242.62,78.8,0.595,29.2
2171,42.89,303.64,242.96,79.88,0.8753,28.3
2172,49.38,300.41,244.26,80.83,0.7723,28.8
2173,51.37,298.4,238.84,80.32,0.8151,28.4
2174,46.04,284.75,244.37,79.53,0.6426,28.3
2175,45.16,286.01,244.94,78.75,0.5593,29.4
2176,42.17,287.78,246.14,78.32,0.6559,27.4
2177,47.41,286.67,245.31,77.61,0.609,28.6
2178,56.78,274.24,246.65,77.09,0.7348,27.6
2179,55.0,276.41,247.35,76.72,0.8178,29.0
2180,56.08,277.27,246.68,75.3,0.5981,28.0
2181,48.37,279.32,240.4,75.38,0.86,28.5
2182,59.78,277.48,239.55,75.98,0.6589,28.3
2183,67.85,276.45,237.95,75.94,0.7427,28.2
2184,74.05,273.87,236.27,75.08,0.7867,29.0
2185,72.93,274.98,233.47,76.1,0.9012,27.7
2186,68.4,274.85,233.12,75.57,0.8136,29.1
2187,67.42,276.71,233.96,74.41,0.6751,27.9
2188,67.9,275.24,234.89,73.38,0.8975,29.3
2189,78.14,273.77,232.88,75.38,0.745,28.1
2190,76.94,274.67,234.03,75.33,0.6737,28.5
2191,74.04,276.32,235.2,75.97,0.722,28.2
2192,81.9,271.96,232.11,77.57,0.8777,28.3
2193,84.2,266.66,232.18,77.58,0.8902,28.8
2194,86.02,263.79,228.97,78.67,0.8864,28.3
2195,90.32,262.98,227.93,78.3,0.7743,29.3
2196,87.04,263.05,228.11,77.08,0.8723,27.9
2197,90.47,261.8,227.44,77.06,0.8212,29.2
2198,84.77,259.03,224.26,76.68,0.8833,27.5
2199,86.95,258.16,224.49,76.9,0.8377,28.5
2200,86.23,255.46,222.75,76.01,0.897,28.2
2201,79.56,254.34,223.86,75.31,0.8443,28.9
2202,80.42,252.29,222.67,75.43,0.753,28.7
2203,83.66,253.23,221.64,75.21,0.7026,28.0
2204,79.06,252.68,220.16,75.14,0.5962,28.3
2205,74.11,256.07,219.54,74.09,0.7579,27.7
2206,75.02,254.52,218.68,72.46,0.846,28.7
2207,78.99,252.95,219.71,72.04,0.7357,27.2
2208,76.46,255.35,217.7,73.51,0.7182,28.8
2209,79.26,256.23,216.31,74.26,0.6226,27.6
2210,80.71,259.62,215.85,75.56,0.5619,27.9
2211,72.82,273.4,216.31,74.92,0.5069,26.8
2212,78.39,272.42,215.59,74.55,0.6155,28.8
2213,85.12,283.88,216.07,73.66,0.525,27.8
2214,73.54,285.72,215.97,74.35,0.5713,28.6
2215,75.88,285.67,214.26,75.53,0.7463,27.7
2216,81.35,297.48,213.97,75.49,0.6964,28.4
2217,77.31,299.31,215.34,75.03,0.4552,28.3
2218,79.2,311.88,215.46,73.99,0.6943,27.9
2219,79.57,312.35,215.23,73.27,0.4563,28.3
2220,77.38,312.35,217.04,72.96,0.6333,27.8
2221,82.26,310.86,217.71,73.27,0.5868,28.6
2222,84.69,315.06,217.11,73.84,0.3847,27.4
2223,78.42,316.24,217.6,74.8,0.5806,28.8
2224,76.59,316.35,219.91,74.41,0.5709,27.5
2225,76.68,315.68,221.94,74.54,0.5057,28.9
2226,72.09,315.02,222.97,74.13,0.526,27.1
2227,73.02,315.77,221.44,75.35,0.4425,28.3
2228,87.34,310.48,218.88,75.83,0.7381,27.6
2229,81.74,305.36,218.58,75.96,0.8541,28.3
2230,78.53,300.36,219.4,75.64,0.5564,27.2
2231,83.49,298.27,217.87,77.1,0.7481,28.2
2232,89.32,293.29,217.34,77.29,0.5864,27.8
2233,73.11,296.23,218.71,76.73,0.476,28.1
2234,81.01,292.73,218.66,76.27,0.753,27.8
2235,81.8,292.23,218.81,75.47,0.5798,28.4
2236,82.35,290.2,218.81,76.33,0.4277,28.3
2237,84.92,302.3,218.3,76.8,0.44,28.1
2238,72.45,302.8,218.35,77.41,0.314,28.6
2239,74.48,307.21,218.96,77.41,0.5361,27.5
2240,77.77,309.2,220.49,77.05,0.4697,28.9
2241,73.1,311.51,220.98,77.03,0.4133,27.7
2242,70.23,312.52,219.36,77.02,0.5466,28.4
2243,86.12,312.19,218.52,77.52,0.6353,27.4
2244,77.85,311.92,218.96,76.93,0.5282,29.0
2245,76.8,315.29,219.29,76.85,0.459,27.6
2246,75.35,312.22,218.48,77.02,0.7189,28.1
2247,77.49,310.73,218.11,76.97,0.5204,27.7
2248,72.61,310.06,217.98,77.22,0.4231,28.8
2249,70.17,310.06,215.58,77.2,0.4474,28.5
2250,64.83,308.91,215.03,77.18,0.5426,28.1
2251,63.97,307.53,215.12,77.18,0.5991,28.5
2252,57.55,306.19,216.52,75.76,0.745,27.9
2253,56.25,304.35,215.61,76.71,0.7419,28.6
2254,58.43,304.13,214.61,76.73,0.5939,27.6
2255,58.67,304.53,215.39,76.3,0.5618,29.1
2256,59.8,305.15,217.26,75.0,0.5828,28.0
2257,60.85,301.39,219.87,74.25,0.6104,29.2
2258,69.25,305.33,218.52,74.54,0.5966,27.9
2259,54.02,303.51,220.24,74.2,0.7489,28.4
2260,57.21,305.41,218.44,74.9,0.6623,27.8
2261,55.75,305.56,219.34,74.66,0.6247,28.6
2262,64.83,307.31,218.18,74.6,0.5277,28.4
2263,54.7,309.72,217.11,74.82,0.769,28.4
2264,52.24,311.35,219.37,73.53,0.5445,28.8
2265,55.73,309.72,219.78,72.81,0.7148,28.0
2266,55.62,309.19,219.31,72.82,0.5063,29.3
2267,59.81,305.0,217.48,74.05,0.6369,28.3
2268,70.74,305.63,217.86,73.68,0.6191,29.3
2269,69.09,304.57,217.94,74.01,0.6585,27.2
2270,64.39,306.08,217.35,74.68,0.5523,28.7
2271,71.07,304.47,217.15,74.73,0.6195,27.3
2272,64.27,305.83,215.05,74.89,0.5521,28.8
2273,70.99,302.21,214.6,75.28,0.691,28.3
2274,72.79,302.46,214.35,75.32,0.3892,28.7
2275,74.38,302.8,213.21,76.2,0.663,28.5
2276,69.31,299.35,213.86,75.59,0.6014,28.3
2277,79.81,297.02,213.79,76.19,0.4336,28.7
2278,79.12,295.61,213.76,76.81,0.6677,27.9
2279,79.54,291.36,213.73,77.4,0.651,28.9
2280,73.17,292.12,214.59,76.98,0.5681,27.6
2281,74.12,293.61,214.09,77.1,0.4008,28.9
2282,74.95,289.92,213.48,76.97,0.6805,27.4
2283,73.07,293.18,214.35,76.33,0.4883,29.2
2284,78.16,292.51,213.58,76.39,0.4216,28.1
2285,73.78,294.15,215.18,76.3,0.5622,28.9
2286,71.58,298.53,215.74,76.19,0.4911,27.7
2287,59.44,298.52,216.58,75.91,0.6334,28.6
2288,63.34,295.76,215.7,76.18,0.7688,28.4
2289,62.53,294.45,215.31,77.34,0.7493,28.5
2290,59.16,296.14,215.74,76.85,0.6507,28.6
2291,56.89,294.64,216.13,77.76,0.7422,27.9
2292,65.51,294.02,216.82,77.57,0.646,29.4
2293,52.15,295.2,217.53,78.21,0.6946,27.9
2294,53.68,300.1,218.49,77.75,0.5529,29.1
2295,58.31,302.73,217.15,78.22,0.7829,27.4
2296,57.54,299.23,217.33,77.15,0.5886,28.5
2297,49.97,298.11,214.38,77.74,0.7687,27.4
2298,55.11,298.58,214.06,76.86,0.8126,28.8
2299,56.13,297.66,214.28,76.19,0.6226,28.3
2300,50.69,302.79,214.88,75.08,0.7343,28.7
2301,43.37,305.71,217.76,73.35,0.703,27.9
2302,43.18,303.09,218.32,72.39,0.637,28.3
2303,44.82,300.21,217.72,73.14,0.7181,28.8
2304,43.97,304.19,218.05,73.86,0.8474,28.9
2305,41.27,307.55,218.16,73.17,0.6131,29.5
2306,30.92,310.11,216.85,73.76,0.5696,28.0
2307,38.82,296.21,214.78,75.03,0.6954,29.3
2308,43.76,294.7,214.35,75.23,0.8478,27.5
2309,44.47,298.28,215.58,74.59,0.7597,28.3
2310,33.67,304.22,216.19,73.8,0.5751,27.5
2311,40.99,306.11,217.47,73.36,0.7681,29.4
2312,43.94,292.56,216.93,74.55,0.7935,28.6
2313,51.06,293.0,216.26,74.51,0.6963,28.5
2314,40.15,292.53,214.9,74.84,0.7652,28.6
2315,45.08,289.36,216.55,73.33,0.6784,28.1
2316,44.98,288.24,216.95,73.65,0.624,28.6
2317,48.71,286.14,218.23,73.69,0.5728,27.6
2318,47.53,287.16,218.61,73.45,0.6814,29.2
2319,48.91,273.37,216.55,75.06,0.8879,27.5
2320,44.27,272.96,214.07,76.85,0.7655,28.6
2321,48.44,271.74,214.3,77.49,0.8708,27.5
2322,50.47,271.0,213.83,77.68,0.5848,29.0
2323,53.06,272.12,216.64,76.36,0.4976,27.9
2324,49.49,256.14,215.22,78.14,0.6536,28.6
2325,52.57,253.64,216.3,77.5,0.648,28.2
2326,53.69,250.96,217.29,76.99,0.6945,28.4
2327,53.3,251.33,216.96,76.33,0.6123,29.1
2328,55.82,251.67,216.17,75.34,0.5029,27.5
2329,54.22,252.47,215.59,74.46,0.6534,28.4
2330,59.47,250.2,213.75,74.48,0.7858,27.7
2331,54.57,253.32,214.8,73.98,0.4892,29.3
2332,69.89,248.94,212.82,74.18,0.6276,28.3
2333,63.08,249.39,212.43,74.21,0.4878,28.4
2334,67.48,264.29,211.3,73.19,0.7191,27.7
2335,63.65,264.98,209.95,73.38,0.7979,28.0
2336,61.4,266.62,208.34,73.14,0.7352,28.7
2337,72.63,260.76,207.62,72.72,0.7943,28.1
